Részvény: BUX

Dátum	Nyitó	Záró	Minimum	Maximum	Forgalom (db)
1995-03-16	0.0000	1276.0000	0.0000	0.0000	0
1995-03-17	0.0000	1267.0000	0.0000	0.0000	0
1995-03-20	0.0000	1281.0000	0.0000	0.0000	0
1995-03-21	0.0000	1293.0000	0.0000	0.0000	0
1995-03-22	0.0000	1295.0000	0.0000	0.0000	0
1995-03-23	0.0000	1267.0000	0.0000	0.0000	0
1995-03-24	0.0000	1257.0000	0.0000	0.0000	0
1995-03-27	0.0000	1242.0000	0.0000	0.0000	0
1995-03-28	0.0000	1232.0000	0.0000	0.0000	0
1995-03-29	0.0000	1228.0000	0.0000	0.0000	0
1995-03-30	0.0000	1226.0000	0.0000	0.0000	0
1995-03-31	0.0000	1225.0000	0.0000	0.0000	0
1995-04-03	0.0000	1230.0000	0.0000	0.0000	0
1995-04-04	0.0000	1233.0000	0.0000	0.0000	0
1995-04-05	0.0000	1245.0000	0.0000	0.0000	0
1995-04-06	0.0000	1243.0000	0.0000	0.0000	0
1995-04-07	0.0000	1254.0000	0.0000	0.0000	0
1995-04-10	0.0000	1258.0000	0.0000	0.0000	0
1995-04-11	0.0000	1261.0000	0.0000	0.0000	0
1995-04-12	0.0000	1260.0000	0.0000	0.0000	0
1995-04-13	0.0000	1260.0000	0.0000	0.0000	0
1995-04-14	0.0000	1243.0000	0.0000	0.0000	0
1995-04-18	0.0000	1253.0000	0.0000	0.0000	0
1995-04-19	0.0000	1259.0000	0.0000	0.0000	0
1995-04-20	0.0000	1269.0000	0.0000	0.0000	0
1995-04-21	0.0000	1284.0000	0.0000	0.0000	0
1995-04-24	0.0000	1304.0000	0.0000	0.0000	0
1995-04-25	0.0000	1345.0000	0.0000	0.0000	0
1995-04-26	0.0000	1365.0000	0.0000	0.0000	0
1995-04-27	0.0000	1371.0000	0.0000	0.0000	0
1995-04-28	0.0000	1368.0000	0.0000	0.0000	0
1995-05-02	0.0000	1398.0000	0.0000	0.0000	0
1995-05-03	0.0000	1399.0000	0.0000	0.0000	0
1995-05-04	0.0000	1404.0000	0.0000	0.0000	0
1995-05-05	0.0000	1421.0000	0.0000	0.0000	0
1995-05-08	0.0000	1423.0000	0.0000	0.0000	0
1995-05-09	0.0000	1406.0000	0.0000	0.0000	0
1995-05-10	0.0000	1417.0000	0.0000	0.0000	0
1995-05-11	0.0000	1419.0000	0.0000	0.0000	0
1995-05-12	0.0000	1436.0000	0.0000	0.0000	0
1995-05-15	0.0000	1468.0000	0.0000	0.0000	0
1995-05-16	0.0000	1490.0000	0.0000	0.0000	0
1995-05-17	0.0000	1467.0000	0.0000	0.0000	0
1995-05-18	0.0000	1465.0000	0.0000	0.0000	0
1995-05-19	0.0000	1473.0000	0.0000	0.0000	0
1995-05-22	0.0000	1474.0000	0.0000	0.0000	0
1995-05-23	0.0000	1476.0000	0.0000	0.0000	0
1995-05-24	0.0000	1474.0000	0.0000	0.0000	0
1995-05-25	0.0000	1474.0000	0.0000	0.0000	0
1995-05-26	0.0000	1473.0000	0.0000	0.0000	0
1995-05-29	0.0000	1460.0000	0.0000	0.0000	0
1995-05-30	0.0000	1449.0000	0.0000	0.0000	0
1995-05-31	0.0000	1443.0000	0.0000	0.0000	0
1995-06-01	0.0000	1428.0000	0.0000	0.0000	0
1995-06-02	0.0000	1432.0000	0.0000	0.0000	0
1995-06-06	0.0000	1437.0000	0.0000	0.0000	0
1995-06-07	0.0000	1441.0000	0.0000	0.0000	0
1995-06-08	0.0000	1456.0000	0.0000	0.0000	0
1995-06-09	0.0000	1451.0000	0.0000	0.0000	0
1995-06-12	0.0000	1443.0000	0.0000	0.0000	0
1995-06-13	0.0000	1450.0000	0.0000	0.0000	0
1995-06-14	0.0000	1456.0000	0.0000	0.0000	0
1995-06-15	0.0000	1458.0000	0.0000	0.0000	0
1995-06-16	0.0000	1460.0000	0.0000	0.0000	0
1995-06-19	0.0000	1454.0000	0.0000	0.0000	0
1995-06-20	0.0000	1460.0000	0.0000	0.0000	0
1995-06-21	0.0000	1474.0000	0.0000	0.0000	0
1995-06-22	0.0000	1483.0000	0.0000	0.0000	0
1995-06-23	0.0000	1489.0000	0.0000	0.0000	0
1995-06-26	0.0000	1471.0000	0.0000	0.0000	0
1995-06-27	0.0000	1462.0000	0.0000	0.0000	0
1995-06-28	0.0000	1456.0000	0.0000	0.0000	0
1995-06-29	0.0000	1446.0000	0.0000	0.0000	0
1995-06-30	0.0000	1460.0000	0.0000	0.0000	0
1995-07-03	0.0000	1450.0000	0.0000	0.0000	0
1995-07-04	0.0000	1454.0000	0.0000	0.0000	0
1995-07-05	0.0000	1464.0000	0.0000	0.0000	0
1995-07-06	0.0000	1473.0000	0.0000	0.0000	0
1995-07-07	0.0000	1476.0000	0.0000	0.0000	0
1995-07-10	0.0000	1485.0000	0.0000	0.0000	0
1995-07-11	0.0000	1486.0000	0.0000	0.0000	0
1995-07-12	0.0000	1484.0000	0.0000	0.0000	0
1995-07-13	0.0000	1478.0000	0.0000	0.0000	0
1995-07-17	0.0000	1475.0000	0.0000	0.0000	0
1995-07-18	0.0000	1479.0000	0.0000	0.0000	0
1995-07-19	0.0000	1484.0000	0.0000	0.0000	0
1995-07-20	0.0000	1483.0000	0.0000	0.0000	0
1995-07-21	0.0000	1478.0000	0.0000	0.0000	0
1995-07-24	0.0000	1469.0000	0.0000	0.0000	0
1995-07-25	0.0000	1467.0000	0.0000	0.0000	0
1995-07-26	0.0000	1468.0000	0.0000	0.0000	0
1995-07-27	0.0000	1477.0000	0.0000	0.0000	0
1995-07-28	0.0000	1486.0000	0.0000	0.0000	0
1995-07-31	0.0000	1490.0000	0.0000	0.0000	0
1995-08-01	0.0000	1485.0000	0.0000	0.0000	0
1995-08-02	0.0000	1507.0000	0.0000	0.0000	0
1995-08-03	0.0000	1508.0000	0.0000	0.0000	0
1995-08-04	0.0000	1510.0000	0.0000	0.0000	0
1995-08-07	0.0000	1513.0000	0.0000	0.0000	0
1995-08-08	0.0000	1509.0000	0.0000	0.0000	0
1995-08-09	0.0000	1509.0000	0.0000	0.0000	0
1995-08-10	0.0000	1510.0000	0.0000	0.0000	0
1995-08-11	0.0000	1506.0000	0.0000	0.0000	0
1995-08-14	0.0000	1512.0000	0.0000	0.0000	0
1995-08-15	0.0000	1506.0000	0.0000	0.0000	0
1995-08-16	0.0000	1508.0000	0.0000	0.0000	0
1995-08-17	0.0000	1496.0000	0.0000	0.0000	0
1995-08-18	0.0000	1497.0000	0.0000	0.0000	0
1995-08-21	0.0000	1512.0000	0.0000	0.0000	0
1995-08-22	0.0000	1516.0000	0.0000	0.0000	0
1995-08-23	0.0000	1517.0000	0.0000	0.0000	0
1995-08-24	0.0000	1514.0000	0.0000	0.0000	0
1995-08-25	0.0000	1524.0000	0.0000	0.0000	0
1995-08-28	0.0000	1527.0000	0.0000	0.0000	0
1995-08-29	0.0000	1537.0000	0.0000	0.0000	0
1995-08-30	0.0000	1550.0000	0.0000	0.0000	0
1995-08-31	0.0000	1567.0000	0.0000	0.0000	0
1995-09-01	0.0000	1584.0000	0.0000	0.0000	0
1995-09-04	0.0000	1584.0000	0.0000	0.0000	0
1995-09-05	0.0000	1584.0000	0.0000	0.0000	0
1995-09-06	0.0000	1587.0000	0.0000	0.0000	0
1995-09-07	0.0000	1571.0000	0.0000	0.0000	0
1995-09-08	0.0000	1582.0000	0.0000	0.0000	0
1995-09-11	0.0000	1585.0000	0.0000	0.0000	0
1995-09-12	0.0000	1593.0000	0.0000	0.0000	0
1995-09-13	0.0000	1606.0000	0.0000	0.0000	0
1995-09-14	0.0000	1615.0000	0.0000	0.0000	0
1995-09-15	0.0000	1614.0000	0.0000	0.0000	0
1995-09-18	0.0000	1622.0000	0.0000	0.0000	0
1995-09-19	0.0000	1618.0000	0.0000	0.0000	0
1995-09-20	0.0000	1621.0000	0.0000	0.0000	0
1995-09-21	0.0000	1621.0000	0.0000	0.0000	0
1995-09-22	0.0000	1612.0000	0.0000	0.0000	0
1995-09-25	0.0000	1629.0000	0.0000	0.0000	0
1995-09-26	0.0000	1615.0000	0.0000	0.0000	0
1995-09-27	0.0000	1610.0000	0.0000	0.0000	0
1995-09-28	0.0000	1597.0000	0.0000	0.0000	0
1995-09-29	0.0000	1595.0000	0.0000	0.0000	0
1995-10-02	0.0000	1597.0000	0.0000	0.0000	0
1995-10-03	0.0000	1612.0000	0.0000	0.0000	0
1995-10-04	0.0000	1611.0000	0.0000	0.0000	0
1995-10-05	0.0000	1602.0000	0.0000	0.0000	0
1995-10-06	0.0000	1598.0000	0.0000	0.0000	0
1995-10-09	0.0000	1599.0000	0.0000	0.0000	0
1995-10-10	0.0000	1586.0000	0.0000	0.0000	0
1995-10-11	0.0000	1568.0000	0.0000	0.0000	0
1995-10-12	0.0000	1558.0000	0.0000	0.0000	0
1995-10-13	0.0000	1529.0000	0.0000	0.0000	0
1995-10-16	0.0000	1493.0000	0.0000	0.0000	0
1995-10-17	0.0000	1514.0000	0.0000	0.0000	0
1995-10-18	0.0000	1525.0000	0.0000	0.0000	0
1995-10-19	0.0000	1516.0000	0.0000	0.0000	0
1995-10-20	0.0000	1518.0000	0.0000	0.0000	0
1995-10-24	0.0000	1510.0000	0.0000	0.0000	0
1995-10-25	0.0000	1500.0000	0.0000	0.0000	0
1995-10-26	0.0000	1483.0000	0.0000	0.0000	0
1995-10-27	0.0000	1486.0000	0.0000	0.0000	0
1995-10-30	0.0000	1490.0000	0.0000	0.0000	0
1995-10-31	0.0000	1499.0000	0.0000	0.0000	0
1995-11-01	0.0000	1510.0000	0.0000	0.0000	0
1995-11-02	0.0000	1511.0000	0.0000	0.0000	0
1995-11-03	0.0000	1510.0000	0.0000	0.0000	0
1995-11-06	0.0000	1527.0000	0.0000	0.0000	0
1995-11-07	0.0000	1532.0000	0.0000	0.0000	0
1995-11-08	0.0000	1520.0000	0.0000	0.0000	0
1995-11-09	0.0000	1516.0000	0.0000	0.0000	0
1995-11-10	0.0000	1509.0000	0.0000	0.0000	0
1995-11-13	0.0000	1508.0000	0.0000	0.0000	0
1995-11-14	0.0000	1515.0000	0.0000	0.0000	0
1995-11-15	0.0000	1512.0000	0.0000	0.0000	0
1995-11-16	0.0000	1504.0000	0.0000	0.0000	0
1995-11-17	0.0000	1503.0000	0.0000	0.0000	0
1995-11-20	0.0000	1508.0000	0.0000	0.0000	0
1995-11-21	0.0000	1504.0000	0.0000	0.0000	0
1995-11-22	0.0000	1496.0000	0.0000	0.0000	0
1995-11-23	0.0000	1490.0000	0.0000	0.0000	0
1995-11-24	0.0000	1479.0000	0.0000	0.0000	0
1995-11-27	0.0000	1481.0000	0.0000	0.0000	0
1995-11-28	0.0000	1484.0000	0.0000	0.0000	0
1995-11-29	0.0000	1477.0000	0.0000	0.0000	0
1995-11-30	0.0000	1485.0000	0.0000	0.0000	0
1995-12-01	0.0000	1487.0000	0.0000	0.0000	0
1995-12-04	0.0000	1476.0000	0.0000	0.0000	0
1995-12-05	0.0000	1483.0000	0.0000	0.0000	0
1995-12-06	0.0000	1479.0000	0.0000	0.0000	0
1995-12-07	0.0000	1471.0000	0.0000	0.0000	0
1995-12-08	0.0000	1473.0000	0.0000	0.0000	0
1995-12-11	0.0000	1477.0000	0.0000	0.0000	0
1995-12-12	0.0000	1477.0000	0.0000	0.0000	0
1995-12-13	0.0000	1475.0000	0.0000	0.0000	0
1995-12-14	0.0000	1489.0000	0.0000	0.0000	0
1995-12-15	0.0000	1487.0000	0.0000	0.0000	0
1995-12-18	0.0000	1484.0000	0.0000	0.0000	0
1995-12-19	0.0000	1484.0000	0.0000	0.0000	0
1995-12-20	0.0000	1488.0000	0.0000	0.0000	0
1995-12-21	0.0000	1485.0000	0.0000	0.0000	0
1995-12-22	0.0000	1496.0000	0.0000	0.0000	0
1995-12-27	0.0000	1509.0000	0.0000	0.0000	0
1995-12-28	0.0000	1527.0000	0.0000	0.0000	0
1995-12-29	0.0000	1528.0000	0.0000	0.0000	0
1996-01-04	0.0000	1557.0000	0.0000	0.0000	0
1996-01-05	0.0000	1689.0000	0.0000	0.0000	0
1996-01-08	0.0000	1779.0000	0.0000	0.0000	0
1996-01-09	0.0000	1745.0000	0.0000	0.0000	0
1996-01-10	0.0000	1747.0000	0.0000	0.0000	0
1996-01-11	0.0000	1717.0000	0.0000	0.0000	0
1996-01-12	0.0000	1695.0000	0.0000	0.0000	0
1996-01-15	0.0000	1717.0000	0.0000	0.0000	0
1996-01-16	0.0000	1727.0000	0.0000	0.0000	0
1996-01-17	0.0000	1732.0000	0.0000	0.0000	0
1996-01-18	0.0000	1742.0000	0.0000	0.0000	0
1996-01-19	0.0000	1745.0000	0.0000	0.0000	0
1996-01-22	0.0000	1763.0000	0.0000	0.0000	0
1996-01-23	0.0000	1778.0000	0.0000	0.0000	0
1996-01-24	0.0000	1805.0000	0.0000	0.0000	0
1996-01-25	0.0000	1869.0000	0.0000	0.0000	0
1996-01-26	0.0000	1922.0000	0.0000	0.0000	0
1996-01-29	0.0000	1949.0000	0.0000	0.0000	0
1996-01-30	0.0000	2002.0000	0.0000	0.0000	0
1996-01-31	0.0000	2068.0000	0.0000	0.0000	0
1996-02-01	0.0000	2090.0000	0.0000	0.0000	0
1996-02-02	0.0000	2090.0000	0.0000	0.0000	0
1996-02-05	0.0000	2107.0000	0.0000	0.0000	0
1996-02-06	0.0000	2116.0000	0.0000	0.0000	0
1996-02-07	0.0000	2109.0000	0.0000	0.0000	0
1996-02-08	0.0000	2168.0000	0.0000	0.0000	0
1996-02-09	0.0000	2263.0000	0.0000	0.0000	0
1996-02-12	0.0000	2257.0000	0.0000	0.0000	0
1996-02-13	0.0000	2229.0000	0.0000	0.0000	0
1996-02-14	0.0000	2193.0000	0.0000	0.0000	0
1996-02-15	0.0000	2155.0000	0.0000	0.0000	0
1996-02-16	0.0000	2110.0000	0.0000	0.0000	0
1996-02-19	0.0000	2005.0000	0.0000	0.0000	0
1996-02-20	0.0000	1990.0000	0.0000	0.0000	0
1996-02-21	0.0000	2002.0000	0.0000	0.0000	0
1996-02-22	0.0000	2041.0000	0.0000	0.0000	0
1996-02-23	0.0000	2101.0000	0.0000	0.0000	0
1996-02-26	0.0000	2223.0000	0.0000	0.0000	0
1996-02-27	0.0000	2222.0000	0.0000	0.0000	0
1996-02-28	0.0000	2227.0000	0.0000	0.0000	0
1996-02-29	0.0000	2229.0000	0.0000	0.0000	0
1996-03-01	0.0000	2259.0000	0.0000	0.0000	0
1996-03-04	0.0000	2281.0000	0.0000	0.0000	0
1996-03-05	0.0000	2347.0000	0.0000	0.0000	0
1996-03-06	0.0000	2390.0000	0.0000	0.0000	0
1996-03-07	0.0000	2359.0000	0.0000	0.0000	0
1996-03-08	0.0000	2312.0000	0.0000	0.0000	0
1996-03-11	0.0000	2223.0000	0.0000	0.0000	0
1996-03-12	0.0000	2285.0000	0.0000	0.0000	0
1996-03-13	0.0000	2284.0000	0.0000	0.0000	0
1996-03-14	0.0000	2348.0000	0.0000	0.0000	0
1996-03-18	0.0000	2405.0000	0.0000	0.0000	0
1996-03-19	0.0000	2416.0000	0.0000	0.0000	0
1996-03-20	0.0000	2372.0000	0.0000	0.0000	0
1996-03-21	0.0000	2385.0000	0.0000	0.0000	0
1996-03-22	0.0000	2375.0000	0.0000	0.0000	0
1996-03-25	0.0000	2391.0000	0.0000	0.0000	0
1996-03-26	0.0000	2399.0000	0.0000	0.0000	0
1996-03-27	0.0000	2401.0000	0.0000	0.0000	0
1996-03-28	0.0000	2412.0000	0.0000	0.0000	0
1996-03-29	0.0000	2447.0000	0.0000	0.0000	0
1996-04-01	0.0000	2466.0000	0.0000	0.0000	0
1996-04-02	0.0000	2481.0000	0.0000	0.0000	0
1996-04-03	0.0000	2457.0000	0.0000	0.0000	0
1996-04-04	0.0000	2461.0000	0.0000	0.0000	0
1996-04-05	0.0000	2453.0000	0.0000	0.0000	0
1996-04-09	0.0000	2444.0000	0.0000	0.0000	0
1996-04-10	0.0000	2451.0000	0.0000	0.0000	0
1996-04-11	0.0000	2444.0000	0.0000	0.0000	0
1996-04-12	0.0000	2454.0000	0.0000	0.0000	0
1996-04-15	0.0000	2492.0000	0.0000	0.0000	0
1996-04-16	0.0000	2529.0000	0.0000	0.0000	0
1996-04-17	0.0000	2548.0000	0.0000	0.0000	0
1996-04-18	0.0000	2548.0000	0.0000	0.0000	0
1996-04-19	0.0000	2585.0000	0.0000	0.0000	0
1996-04-22	0.0000	2619.0000	0.0000	0.0000	0
1996-04-23	0.0000	2635.0000	0.0000	0.0000	0
1996-04-24	0.0000	2605.0000	0.0000	0.0000	0
1996-04-25	0.0000	2601.0000	0.0000	0.0000	0
1996-04-26	0.0000	2634.0000	0.0000	0.0000	0
1996-04-29	0.0000	2645.0000	0.0000	0.0000	0
1996-04-30	0.0000	2635.0000	0.0000	0.0000	0
1996-05-02	0.0000	2637.0000	0.0000	0.0000	0
1996-05-03	0.0000	2724.0000	0.0000	0.0000	0
1996-05-06	0.0000	2757.0000	0.0000	0.0000	0
1996-05-07	0.0000	2789.0000	0.0000	0.0000	0
1996-05-08	0.0000	2857.0000	0.0000	0.0000	0
1996-05-09	0.0000	2929.0000	0.0000	0.0000	0
1996-05-10	0.0000	2902.0000	0.0000	0.0000	0
1996-05-13	0.0000	2915.0000	0.0000	0.0000	0
1996-05-14	0.0000	2997.0000	0.0000	0.0000	0
1996-05-15	0.0000	2950.0000	0.0000	0.0000	0
1996-05-16	0.0000	2941.0000	0.0000	0.0000	0
1996-05-17	0.0000	2918.0000	0.0000	0.0000	0
1996-05-20	0.0000	2939.0000	0.0000	0.0000	0
1996-05-21	0.0000	2943.0000	0.0000	0.0000	0
1996-05-22	0.0000	2932.0000	0.0000	0.0000	0
1996-05-23	0.0000	2901.0000	0.0000	0.0000	0
1996-05-24	0.0000	2901.0000	0.0000	0.0000	0
1996-05-28	0.0000	2922.0000	0.0000	0.0000	0
1996-05-29	0.0000	2901.0000	0.0000	0.0000	0
1996-05-30	0.0000	2916.0000	0.0000	0.0000	0
1996-05-31	0.0000	2926.0000	0.0000	0.0000	0
1996-06-03	0.0000	2926.0000	0.0000	0.0000	0
1996-06-04	0.0000	2949.0000	0.0000	0.0000	0
1996-06-05	0.0000	2948.0000	0.0000	0.0000	0
1996-06-06	0.0000	2952.0000	0.0000	0.0000	0
1996-06-07	0.0000	2960.0000	0.0000	0.0000	0
1996-06-10	0.0000	2993.0000	0.0000	0.0000	0
1996-06-11	0.0000	3054.0000	0.0000	0.0000	0
1996-06-12	0.0000	3101.0000	0.0000	0.0000	0
1996-06-13	0.0000	3136.0000	0.0000	0.0000	0
1996-06-14	0.0000	3132.0000	0.0000	0.0000	0
1996-06-17	0.0000	3156.0000	0.0000	0.0000	0
1996-06-18	0.0000	3122.0000	0.0000	0.0000	0
1996-06-19	0.0000	3129.0000	0.0000	0.0000	0
1996-06-20	0.0000	3142.0000	0.0000	0.0000	0
1996-06-21	0.0000	3134.0000	0.0000	0.0000	0
1996-06-24	0.0000	3134.0000	0.0000	0.0000	0
1996-06-25	0.0000	3144.0000	0.0000	0.0000	0
1996-06-26	0.0000	3186.0000	0.0000	0.0000	0
1996-06-27	0.0000	3233.0000	0.0000	0.0000	0
1996-06-28	0.0000	3288.0000	0.0000	0.0000	0
1996-07-01	0.0000	3275.0000	0.0000	0.0000	0
1996-07-02	0.0000	3272.0000	0.0000	0.0000	0
1996-07-03	0.0000	3248.0000	0.0000	0.0000	0
1996-07-04	0.0000	3286.0000	0.0000	0.0000	0
1996-07-05	0.0000	3339.0000	0.0000	0.0000	0
1996-07-08	0.0000	3380.0000	0.0000	0.0000	0
1996-07-09	0.0000	3326.0000	0.0000	0.0000	0
1996-07-10	0.0000	3303.0000	0.0000	0.0000	0
1996-07-11	0.0000	3232.0000	0.0000	0.0000	0
1996-07-12	0.0000	3192.0000	0.0000	0.0000	0
1996-07-15	0.0000	3183.0000	0.0000	0.0000	0
1996-07-16	0.0000	3077.0000	0.0000	0.0000	0
1996-07-17	0.0000	3015.0000	0.0000	0.0000	0
1996-07-18	0.0000	3028.0000	0.0000	0.0000	0
1996-07-19	0.0000	3085.0000	0.0000	0.0000	0
1996-07-22	0.0000	3079.0000	0.0000	0.0000	0
1996-07-23	0.0000	3065.0000	0.0000	0.0000	0
1996-07-24	0.0000	3023.0000	0.0000	0.0000	0
1996-07-25	0.0000	3002.0000	0.0000	0.0000	0
1996-07-26	0.0000	2979.0000	0.0000	0.0000	0
1996-07-29	0.0000	2934.0000	0.0000	0.0000	0
1996-07-30	0.0000	2876.0000	0.0000	0.0000	0
1996-07-31	0.0000	2865.0000	0.0000	0.0000	0
1996-08-01	0.0000	2899.0000	0.0000	0.0000	0
1996-08-02	0.0000	3029.0000	0.0000	0.0000	0
1996-08-05	0.0000	3126.0000	0.0000	0.0000	0
1996-08-06	0.0000	3117.0000	0.0000	0.0000	0
1996-08-07	0.0000	3059.0000	0.0000	0.0000	0
1996-08-08	0.0000	3051.0000	0.0000	0.0000	0
1996-08-09	0.0000	3060.0000	0.0000	0.0000	0
1996-08-12	0.0000	3069.0000	0.0000	0.0000	0
1996-08-13	0.0000	3088.0000	0.0000	0.0000	0
1996-08-14	0.0000	3108.0000	0.0000	0.0000	0
1996-08-15	0.0000	3146.0000	0.0000	0.0000	0
1996-08-16	0.0000	3171.0000	0.0000	0.0000	0
1996-08-19	0.0000	3171.0000	0.0000	0.0000	0
1996-08-20	0.0000	3171.0000	0.0000	0.0000	0
1996-08-21	0.0000	3286.0000	0.0000	0.0000	0
1996-08-22	0.0000	3370.0000	0.0000	0.0000	0
1996-08-23	0.0000	3357.0000	0.0000	0.0000	0
1996-08-26	0.0000	3359.0000	0.0000	0.0000	0
1996-08-27	0.0000	3359.0000	0.0000	0.0000	0
1996-08-28	0.0000	3339.0000	0.0000	0.0000	0
1996-08-29	0.0000	3375.0000	0.0000	0.0000	0
1996-08-30	0.0000	3473.0000	0.0000	0.0000	0
1996-09-02	0.0000	3574.0000	0.0000	0.0000	0
1996-09-03	0.0000	3513.0000	0.0000	0.0000	0
1996-09-04	0.0000	3493.0000	0.0000	0.0000	0
1996-09-05	0.0000	3517.0000	0.0000	0.0000	0
1996-09-06	0.0000	3544.0000	0.0000	0.0000	0
1996-09-09	0.0000	3552.0000	0.0000	0.0000	0
1996-09-10	0.0000	3571.0000	0.0000	0.0000	0
1996-09-11	0.0000	3531.0000	0.0000	0.0000	0
1996-09-12	0.0000	3557.0000	0.0000	0.0000	0
1996-09-13	0.0000	3533.0000	0.0000	0.0000	0
1996-09-16	0.0000	3531.0000	0.0000	0.0000	0
1996-09-17	0.0000	3531.0000	0.0000	0.0000	0
1996-09-18	0.0000	3529.0000	0.0000	0.0000	0
1996-09-19	0.0000	3539.0000	0.0000	0.0000	0
1996-09-20	0.0000	3550.0000	0.0000	0.0000	0
1996-09-23	0.0000	3512.0000	0.0000	0.0000	0
1996-09-24	0.0000	3423.0000	0.0000	0.0000	0
1996-09-25	0.0000	3439.0000	0.0000	0.0000	0
1996-09-26	0.0000	3471.0000	0.0000	0.0000	0
1996-09-27	0.0000	3547.0000	0.0000	0.0000	0
1996-09-30	0.0000	3571.0000	0.0000	0.0000	0
1996-10-01	0.0000	3579.0000	0.0000	0.0000	0
1996-10-02	0.0000	3581.0000	0.0000	0.0000	0
1996-10-03	0.0000	3551.0000	0.0000	0.0000	0
1996-10-04	0.0000	3608.0000	0.0000	0.0000	0
1996-10-07	0.0000	3634.0000	0.0000	0.0000	0
1996-10-08	0.0000	3632.0000	0.0000	0.0000	0
1996-10-09	0.0000	3585.0000	0.0000	0.0000	0
1996-10-10	0.0000	3616.0000	0.0000	0.0000	0
1996-10-11	0.0000	3639.0000	0.0000	0.0000	0
1996-10-14	0.0000	3682.0000	0.0000	0.0000	0
1996-10-15	0.0000	3692.0000	0.0000	0.0000	0
1996-10-16	0.0000	3716.0000	0.0000	0.0000	0
1996-10-17	0.0000	3728.0000	0.0000	0.0000	0
1996-10-18	0.0000	3707.0000	0.0000	0.0000	0
1996-10-21	0.0000	3646.0000	0.0000	0.0000	0
1996-10-22	0.0000	3615.0000	0.0000	0.0000	0
1996-10-23	0.0000	3615.0000	0.0000	0.0000	0
1996-10-24	0.0000	3604.0000	0.0000	0.0000	0
1996-10-25	0.0000	3546.0000	0.0000	0.0000	0
1996-10-28	0.0000	3525.0000	0.0000	0.0000	0
1996-10-29	0.0000	3517.0000	0.0000	0.0000	0
1996-10-30	0.0000	3592.0000	0.0000	0.0000	0
1996-10-31	0.0000	3601.0000	0.0000	0.0000	0
1996-11-01	0.0000	3614.0000	0.0000	0.0000	0
1996-11-04	0.0000	3606.0000	0.0000	0.0000	0
1996-11-05	0.0000	3603.0000	0.0000	0.0000	0
1996-11-06	0.0000	3617.0000	0.0000	0.0000	0
1996-11-07	0.0000	3632.0000	0.0000	0.0000	0
1996-11-08	0.0000	3606.0000	0.0000	0.0000	0
1996-11-11	0.0000	3561.0000	0.0000	0.0000	0
1996-11-12	0.0000	3523.0000	0.0000	0.0000	0
1996-11-13	0.0000	3572.0000	0.0000	0.0000	0
1996-11-14	0.0000	3581.0000	0.0000	0.0000	0
1996-11-15	0.0000	3562.0000	0.0000	0.0000	0
1996-11-18	0.0000	3505.0000	0.0000	0.0000	0
1996-11-19	0.0000	3490.0000	0.0000	0.0000	0
1996-11-20	0.0000	3565.0000	0.0000	0.0000	0
1996-11-21	0.0000	3563.0000	0.0000	0.0000	0
1996-11-22	0.0000	3624.0000	0.0000	0.0000	0
1996-11-25	0.0000	3641.0000	0.0000	0.0000	0
1996-11-26	0.0000	3665.0000	0.0000	0.0000	0
1996-11-27	0.0000	3676.0000	0.0000	0.0000	0
1996-11-28	0.0000	3674.0000	0.0000	0.0000	0
1996-11-29	0.0000	3700.0000	0.0000	0.0000	0
1996-12-02	0.0000	3714.0000	0.0000	0.0000	0
1996-12-03	0.0000	3760.0000	0.0000	0.0000	0
1996-12-04	0.0000	3789.0000	0.0000	0.0000	0
1996-12-05	0.0000	3803.0000	0.0000	0.0000	0
1996-12-06	0.0000	3714.0000	0.0000	0.0000	0
1996-12-09	0.0000	3754.0000	0.0000	0.0000	0
1996-12-10	0.0000	3784.0000	0.0000	0.0000	0
1996-12-11	0.0000	3798.0000	0.0000	0.0000	0
1996-12-12	0.0000	3813.0000	0.0000	0.0000	0
1996-12-13	0.0000	3818.0000	0.0000	0.0000	0
1996-12-16	0.0000	3835.0000	0.0000	0.0000	0
1996-12-17	0.0000	3863.0000	0.0000	0.0000	0
1996-12-18	0.0000	3899.0000	0.0000	0.0000	0
1996-12-19	0.0000	3962.0000	0.0000	0.0000	0
1996-12-20	0.0000	4096.0000	0.0000	0.0000	0
1996-12-23	0.0000	4102.0000	0.0000	0.0000	0
1996-12-24	0.0000	4102.0000	0.0000	0.0000	0
1996-12-27	0.0000	4102.0000	0.0000	0.0000	0
1996-12-30	0.0000	4124.0000	0.0000	0.0000	0
1996-12-31	0.0000	4134.0000	0.0000	0.0000	0
1997-01-06	0.0000	4291.0000	0.0000	0.0000	0
1997-01-07	0.0000	4463.0000	0.0000	0.0000	0
1997-01-08	0.0000	4562.0000	0.0000	0.0000	0
1997-01-09	0.0000	4724.0000	0.0000	0.0000	0
1997-01-10	0.0000	4714.0000	0.0000	0.0000	0
1997-01-13	0.0000	4742.0000	0.0000	0.0000	0
1997-01-14	0.0000	4749.0000	0.0000	0.0000	0
1997-01-15	0.0000	4925.0000	0.0000	0.0000	0
1997-01-16	0.0000	5126.0000	0.0000	0.0000	0
1997-01-17	0.0000	5032.0000	0.0000	0.0000	0
1997-01-20	0.0000	5135.0000	0.0000	0.0000	0
1997-01-21	0.0000	5276.0000	0.0000	0.0000	0
